file,species,segment,start_s,cluster
Oecanthuspellucens/Oecanthuspellucens_dat174-005.wav,Oecanthuspellucens,2,5.0,1
Oecanthuspellucens/Oecanthuspellucens_dat174-005.wav,Oecanthuspellucens,3,7.5,1
Oecanthuspellucens/Oecanthuspellucens_dat174-005.wav,Oecanthuspellucens,4,10.0,1
Oecanthuspellucens/Oecanthuspellucens_dat174-005.wav,Oecanthuspellucens,5,12.5,1
Oecanthuspellucens/Oecanthuspellucens_dat174-005.wav,Oecanthuspellucens,6,15.0,1
Oecanthuspellucens/Oecanthuspellucens_dat174-005.wav,Oecanthuspellucens,7,17.5,10
Oecanthuspellucens/Oecanthuspellucens_dat213-001.wav,Oecanthuspellucens,0,0.0,0
Oecanthuspellucens/Oecanthuspellucens_dat213-001.wav,Oecanthuspellucens,1,2.5,0
Oecanthuspellucens/Oecanthuspellucens_dat213-001.wav,Oecanthuspellucens,2,5.0,0
Oecanthuspellucens/Oecanthuspellucens_dat213-001.wav,Oecanthuspellucens,3,7.5,0
Oecanthuspellucens/Oecanthuspellucens_dat213-001.wav,Oecanthuspellucens,4,10.0,0
Oecanthuspellucens/Oecanthuspellucens_dat213-001.wav,Oecanthuspellucens,5,12.5,0
Oecanthuspellucens/Oecanthuspellucens_dat213-001.wav,Oecanthuspellucens,6,15.0,0
Oecanthuspellucens/Oecanthuspellucens_dat213-001.wav,Oecanthuspellucens,7,17.5,0
Oecanthuspellucens/Oecanthuspellucens_dat213-001.wav,Oecanthuspellucens,8,20.0,0
Oecanthuspellucens/Oecanthuspellucens_dat213-001.wav,Oecanthuspellucens,9,22.5,0
Oecanthuspellucens/Oecanthuspellucens_dat213-001.wav,Oecanthuspellucens,10,25.0,0
Oecanthuspellucens/Oecanthuspellucens_dat213-001.wav,Oecanthuspellucens,11,27.5,10
Oecanthuspellucens/Oecanthuspellucens_dat213-002.wav,Oecanthuspellucens,0,0.0,1
Oecanthuspellucens/Oecanthuspellucens_dat213-002.wav,Oecanthuspellucens,1,2.5,1
Oecanthuspellucens/Oecanthuspellucens_dat213-002.wav,Oecanthuspellucens,2,5.0,1
Oecanthuspellucens/Oecanthuspellucens_dat213-002.wav,Oecanthuspellucens,3,7.5,1
Oecanthuspellucens/Oecanthuspellucens_dat213-002.wav,Oecanthuspellucens,4,10.0,1
Oecanthuspellucens/Oecanthuspellucens_dat213-002.wav,Oecanthuspellucens,5,12.5,1
Oecanthuspellucens/Oecanthuspellucens_dat213-002.wav,Oecanthuspellucens,6,15.0,10
Oecanthuspellucens/Oecanthuspellucens_dat213-002.wav,Oecanthuspellucens,7,17.5,10
Pholidopteragriseoaptera/Pholidopteragriseoaptera_20200705_063934.M.wav,Pholidopteragriseoaptera,0,0.0,28
Pholidopteragriseoaptera/Pholidopteragriseoaptera_20200705_063934.M.wav,Pholidopteragriseoaptera,1,2.5,28
Pholidopteragriseoaptera/Pholidopteragriseoaptera_20200705_063934.M.wav,Pholidopteragriseoaptera,2,5.0,28
Pholidopteragriseoaptera/Pholidopteragriseoaptera_20200705_063934.M.wav,Pholidopteragriseoaptera,3,7.5,28
Pholidopteragriseoaptera/Pholidopteragriseoaptera_20200705_063934.M.wav,Pholidopteragriseoaptera,4,10.0,28
Pholidopteragriseoaptera/Pholidopteragriseoaptera_20200705_063934.M.wav,Pholidopteragriseoaptera,5,12.5,28
Pholidopteragriseoaptera/Pholidopteragriseoaptera_20200705_063934.M.wav,Pholidopteragriseoaptera,6,15.0,28
Pholidopteragriseoaptera/Pholidopteragriseoaptera_20200705_063934.M.wav,Pholidopteragriseoaptera,7,17.5,28
Pholidopteragriseoaptera/Pholidopteragriseoaptera_20200705_063934.M.wav,Pholidopteragriseoaptera,8,20.0,29
Pholidopteragriseoaptera/Pholidopteragriseoaptera_NoID_20190907_210359.M.wav,Pholidopteragriseoaptera,0,0.0,-1
Pholidopteragriseoaptera/Pholidopteragriseoaptera_NoID_20190907_210359.M.wav,Pholidopteragriseoaptera,1,2.5,-1
Pholidopteragriseoaptera/Pholidopteragriseoaptera_NoID_20190907_210359.M.wav,Pholidopteragriseoaptera,2,5.0,36
Pholidopteragriseoaptera/Pholidopteragriseoaptera_NoID_20200810_181548.M.wav,Pholidopteragriseoaptera,0,0.0,28
Pholidopteragriseoaptera/Pholidopteragriseoaptera_NoID_20200810_181548.M.wav,Pholidopteragriseoaptera,1,2.5,28
Pholidopteragriseoaptera/Pholidopteragriseoaptera_NoID_20200810_181548.M.wav,Pholidopteragriseoaptera,2,5.0,28
Pholidopteragriseoaptera/Pholidopteragriseoaptera_NoID_20200810_181548.M.wav,Pholidopteragriseoaptera,3,7.5,29
Pholidopteragriseoaptera/Pholidopteragriseoaptera_PHOGRI_20190914_155550.M.wav,Pholidopteragriseoaptera,0,0.0,28
Pholidopteragriseoaptera/Pholidopteragriseoaptera_PHOGRI_20190914_155550.M.wav,Pholidopteragriseoaptera,1,2.5,29
Pholidopteragriseoaptera/Pholidopteragriseoaptera_PHOGRI_20190914_155550.M.wav,Pholidopteragriseoaptera,2,5.0,-1
Pholidopteragriseoaptera/Pholidopteragriseoaptera_Ultramic_20130915 203136.M.wav,Pholidopteragriseoaptera,0,0.0,-1
Pholidopteragriseoaptera/Pholidopteragriseoaptera_Ultramic_20130915 203136.M.wav,Pholidopteragriseoaptera,1,2.5,29
Pholidopteragriseoaptera/Pholidopteragriseoaptera___20150723_231036.M.wav,Pholidopteragriseoaptera,0,0.0,-1
Pholidopteragriseoaptera/Pholidopteragriseoaptera___20150723_231036.M.wav,Pholidopteragriseoaptera,1,2.5,-1
Pholidopteragriseoaptera/Pholidopteragriseoaptera___20150723_231036.M.wav,Pholidopteragriseoaptera,2,5.0,36
Pholidopteragriseoaptera/Pholidopteragriseoaptera_dat001-054.M.wav,Pholidopteragriseoaptera,0,0.0,32
Pholidopteragriseoaptera/Pholidopteragriseoaptera_dat001-054.M.wav,Pholidopteragriseoaptera,1,2.5,36
Pholidopteragriseoaptera/Pholidopteragriseoaptera_dat003-029.M.wav,Pholidopteragriseoaptera,0,0.0,33
Pholidopteragriseoaptera/Pholidopteragriseoaptera_dat003-029.M.wav,Pholidopteragriseoaptera,1,2.5,27
Pholidopteragriseoaptera/Pholidopteragriseoaptera_dat003-037.M.wav,Pholidopteragriseoaptera,0,0.0,25
Pholidopteragriseoaptera/Pholidopteragriseoaptera_dat003-037.M.wav,Pholidopteragriseoaptera,1,2.5,33
Pholidopteragriseoaptera/Pholidopteragriseoaptera_dat003-037.M.wav,Pholidopteragriseoaptera,2,5.0,31
Pholidopteragriseoaptera/Pholidopteragriseoaptera_dat005-041.M.wav,Pholidopteragriseoaptera,0,0.0,25
Pholidopteragriseoaptera/Pholidopteragriseoaptera_dat005-041.M.wav,Pholidopteragriseoaptera,1,2.5,25
Pholidopteragriseoaptera/Pholidopteragriseoaptera_dat005-041.M.wav,Pholidopteragriseoaptera,2,5.0,36
Pholidopteragriseoaptera/Pholidopteragriseoaptera_dat006-002.M.wav,Pholidopteragriseoaptera,0,0.0,33
Pholidopteragriseoaptera/Pholidopteragriseoaptera_dat006-002.M.wav,Pholidopteragriseoaptera,1,2.5,36
Pholidopteragriseoaptera/Pholidopteragriseoaptera_dat022-004.wav,Pholidopteragriseoaptera,0,0.0,-1
Pholidopteragriseoaptera/Pholidopteragriseoaptera_dat022-004.wav,Pholidopteragriseoaptera,1,2.5,36
Pholidopteragriseoaptera/Pholidopteragriseoaptera_dat097-023.wav,Pholidopteragriseoaptera,0,0.0,25
Pholidopteragriseoaptera/Pholidopteragriseoaptera_dat097-023.wav,Pholidopteragriseoaptera,1,2.5,36
Pholidopteragriseoaptera/Pholidopteragriseoaptera_dat148-009.wav,Pholidopteragriseoaptera,0,0.0,25
Pholidopteragriseoaptera/Pholidopteragriseoaptera_dat148-009.wav,Pholidopteragriseoaptera,1,2.5,25
Pholidopteragriseoaptera/Pholidopteragriseoaptera_dat148-009.wav,Pholidopteragriseoaptera,2,5.0,25
Pholidopteragriseoaptera/Pholidopteragriseoaptera_dat148-009.wav,Pholidopteragriseoaptera,3,7.5,36
Pholidopteragriseoaptera/Pholidopteragriseoaptera_dat169-001.M.wav,Pholidopteragriseoaptera,0,0.0,-1
Pholidopteragriseoaptera/Pholidopteragriseoaptera_dat169-001.M.wav,Pholidopteragriseoaptera,1,2.5,-1
Pholidopteragriseoaptera/Pholidopteragriseoaptera_dat169-001.M.wav,Pholidopteragriseoaptera,2,5.0,-1
Pholidopteragriseoaptera/Pholidopteragriseoaptera_dat169-001.M.wav,Pholidopteragriseoaptera,3,7.5,-1
Pholidopteragriseoaptera/Pholidopteragriseoaptera_dat169-001.M.wav,Pholidopteragriseoaptera,4,10.0,-1
Pholidopteragriseoaptera/Pholidopteragriseoaptera_dat169-001.M.wav,Pholidopteragriseoaptera,5,12.5,25
Pholidopteragriseoaptera/Pholidopteragriseoaptera_dat169-001.M.wav,Pholidopteragriseoaptera,6,15.0,36
Pseudochorthippusparallelus/Pseudochorthippusparallelus_20170718_205835.M.wav,Pseudochorthippusparallelus,0,0.0,26
Pseudochorthippusparallelus/Pseudochorthippusparallelus_20170718_205835.M.wav,Pseudochorthippusparallelus,1,2.5,-1
Pseudochorthippusparallelus/Pseudochorthippusparallelus_20170718_205835.M.wav,Pseudochorthippusparallelus,2,5.0,36
Pseudochorthippusparallelus/Pseudochorthippusparallelus_CHOPAR_20190626_194920.M.wav,Pseudochorthippusparallelus,0,0.0,35
Pseudochorthippusparallelus/Pseudochorthippusparallelus_CHOPAR_20190626_194920.M.wav,Pseudochorthippusparallelus,1,2.5,27
Pseudochorthippusparallelus/Pseudochorthippusparallelus_PSEPAR_20210729_164449.M.wav,Pseudochorthippusparallelus,0,0.0,26
Pseudochorthippusparallelus/Pseudochorthippusparallelus_PSEPAR_20210729_164449.M.wav,Pseudochorthippusparallelus,1,2.5,26
Pseudochorthippusparallelus/Pseudochorthippusparallelus_PSEPAR_20210729_164449.M.wav,Pseudochorthippusparallelus,2,5.0,26
Pseudochorthippusparallelus/Pseudochorthippusparallelus_PSEPAR_20210729_164449.M.wav,Pseudochorthippusparallelus,3,7.5,26
Pseudochorthippusparallelus/Pseudochorthippusparallelus_PSEPAR_20210729_164449.M.wav,Pseudochorthippusparallelus,4,10.0,35
Pseudochorthippusparallelus/Pseudochorthippusparallelus_Take00.M.wav,Pseudochorthippusparallelus,0,0.0,24
Pseudochorthippusparallelus/Pseudochorthippusparallelus_Take00.M.wav,Pseudochorthippusparallelus,1,2.5,33
Pseudochorthippusparallelus/Pseudochorthippusparallelus_Take00.M.wav,Pseudochorthippusparallelus,2,5.0,31
Pseudochorthippusparallelus/Pseudochorthippusparallelus_VOC_150705-0325.M.wav,Pseudochorthippusparallelus,0,0.0,22
Pseudochorthippusparallelus/Pseudochorthippusparallelus_VOC_150705-0325.M.wav,Pseudochorthippusparallelus,1,2.5,33
Pseudochorthippusparallelus/Pseudochorthippusparallelus_VOC_190626-1033.wav,Pseudochorthippusparallelus,0,0.0,24
Pseudochorthippusparallelus/Pseudochorthippusparallelus_VOC_190626-1033.wav,Pseudochorthippusparallelus,1,2.5,33
Pseudochorthippusparallelus/Pseudochorthippusparallelus_VOC_190626-1033.wav,Pseudochorthippusparallelus,2,5.0,-1
Pseudochorthippusparallelus/Pseudochorthippusparallelus_dat001-044.M.wav,Pseudochorthippusparallelus,0,0.0,32
Pseudochorthippusparallelus/Pseudochorthippusparallelus_dat001-044.M.wav,Pseudochorthippusparallelus,1,2.5,-1
Pseudochorthippusparallelus/Pseudochorthippusparallelus_dat003-016.M.wav,Pseudochorthippusparallelus,0,0.0,24
Pseudochorthippusparallelus/Pseudochorthippusparallelus_dat003-016.M.wav,Pseudochorthippusparallelus,1,2.5,33
Pseudochorthippusparallelus/Pseudochorthippusparallelus_dat004-016.M.wav,Pseudochorthippusparallelus,0,0.0,24
Pseudochorthippusparallelus/Pseudochorthippusparallelus_dat004-016.M.wav,Pseudochorthippusparallelus,1,2.5,24
Pseudochorthippusparallelus/Pseudochorthippusparallelus_dat004-016.M.wav,Pseudochorthippusparallelus,2,5.0,24
Pseudochorthippusparallelus/Pseudochorthippusparallelus_dat004-016.M.wav,Pseudochorthippusparallelus,3,7.5,24
Pseudochorthippusparallelus/Pseudochorthippusparallelus_dat004-016.M.wav,Pseudochorthippusparallelus,4,10.0,24
Pseudochorthippusparallelus/Pseudochorthippusparallelus_dat004-016.M.wav,Pseudochorthippusparallelus,5,12.5,33
Pseudochorthippusparallelus/Pseudochorthippusparallelus_dat004-016.M.wav,Pseudochorthippusparallelus,6,15.0,27
Pseudochorthippusparallelus/Pseudochorthippusparallelus_dat005-060.M.wav,Pseudochorthippusparallelus,0,0.0,32
Pseudochorthippusparallelus/Pseudochorthippusparallelus_dat005-060.M.wav,Pseudochorthippusparallelus,1,2.5,31
Pseudochorthippusparallelus/Pseudochorthippusparallelus_dat023-005.wav,Pseudochorthippusparallelus,0,0.0,35
Pseudochorthippusparallelus/Pseudochorthippusparallelus_dat023-005.wav,Pseudochorthippusparallelus,1,2.5,27
Pseudochorthippusparallelus/Pseudochorthippusparallelus_dat023-006.wav,Pseudochorthippusparallelus,0,0.0,-1
Pseudochorthippusparallelus/Pseudochorthippusparallelus_dat023-006.wav,Pseudochorthippusparallelus,1,2.5,35
Pseudochorthippusparallelus/Pseudochorthippusparallelus_dat026-038.M.wav,Pseudochorthippusparallelus,0,0.0,24
Pseudochorthippusparallelus/Pseudochorthippusparallelus_dat026-038.M.wav,Pseudochorthippusparallelus,1,2.5,32
Pseudochorthippusparallelus/Pseudochorthippusparallelus_dat026-038.M.wav,Pseudochorthippusparallelus,2,5.0,36
Pseudochorthippusparallelus/Pseudochorthippusparallelus_dat027-012.M.wav,Pseudochorthippusparallelus,0,0.0,-1
Pseudochorthippusparallelus/Pseudochorthippusparallelus_dat027-012.M.wav,Pseudochorthippusparallelus,1,2.5,35
Pseudochorthippusparallelus/Pseudochorthippusparallelus_dat044-019.wav,Pseudochorthippusparallelus,0,0.0,24
Pseudochorthippusparallelus/Pseudochorthippusparallelus_dat044-019.wav,Pseudochorthippusparallelus,1,2.5,25
Pseudochorthippusparallelus/Pseudochorthippusparallelus_dat044-019.wav,Pseudochorthippusparallelus,2,5.0,25
Pseudochorthippusparallelus/Pseudochorthippusparallelus_dat044-019.wav,Pseudochorthippusparallelus,3,7.5,25
Pseudochorthippusparallelus/Pseudochorthippusparallelus_dat044-019.wav,Pseudochorthippusparallelus,4,10.0,25
Pseudochorthippusparallelus/Pseudochorthippusparallelus_dat044-019.wav,Pseudochorthippusparallelus,5,12.5,25
Pseudochorthippusparallelus/Pseudochorthippusparallelus_dat044-019.wav,Pseudochorthippusparallelus,6,15.0,25
Pseudochorthippusparallelus/Pseudochorthippusparallelus_dat044-019.wav,Pseudochorthippusparallelus,7,17.5,33
Pseudochorthippusparallelus/Pseudochorthippusparallelus_dat044-019.wav,Pseudochorthippusparallelus,8,20.0,31
Pseudochorthippusparallelus/Pseudochorthippusparallelus_dat097-021.M.wav,Pseudochorthippusparallelus,0,0.0,24
Pseudochorthippusparallelus/Pseudochorthippusparallelus_dat097-021.M.wav,Pseudochorthippusparallelus,1,2.5,-1
Pseudochorthippusparallelus/Pseudochorthippusparallelus_dat097-021.M.wav,Pseudochorthippusparallelus,2,5.0,36
Pseudochorthippusparallelus/Pseudochorthippusparallelus_dat097-022.M.wav,Pseudochorthippusparallelus,0,0.0,24
Pseudochorthippusparallelus/Pseudochorthippusparallelus_dat097-022.M.wav,Pseudochorthippusparallelus,1,2.5,33
Pseudochorthippusparallelus/Pseudochorthippusparallelus_dat097-022.M.wav,Pseudochorthippusparallelus,2,5.0,27
Roeselianaroeselii/Roeselianaroeselii_Metrioptera roeselii Echt.M.wav,Roeselianaroeselii,0,0.0,-1
Roeselianaroeselii/Roeselianaroeselii_Metrioptera roeselii Echt.M.wav,Roeselianaroeselii,1,2.5,31
Roeselianaroeselii/Roeselianaroeselii_Metrioptera roeselii Vjjl.M.wav,Roeselianaroeselii,0,0.0,-1
Roeselianaroeselii/Roeselianaroeselii_Metrioptera roeselii Vjjl.M.wav,Roeselianaroeselii,1,2.5,31
Roeselianaroeselii/Roeselianaroeselii_ROEROE_20200811_113904.M.wav,Roeselianaroeselii,0,0.0,-1
Roeselianaroeselii/Roeselianaroeselii_ROEROE_20200811_113904.M.wav,Roeselianaroeselii,1,2.5,-1
Roeselianaroeselii/Roeselianaroeselii_ROEROE_20200811_113904.M.wav,Roeselianaroeselii,2,5.0,29
Roeselianaroeselii/Roeselianaroeselii_ROEROE_20200811_113904.M.wav,Roeselianaroeselii,3,7.5,-1
Roeselianaroeselii/Roeselianaroeselii_Ultramic_20130809 190241.M.wav,Roeselianaroeselii,0,0.0,-1
Roeselianaroeselii/Roeselianaroeselii_Ultramic_20130809 190241.M.wav,Roeselianaroeselii,1,2.5,29
Roeselianaroeselii/Roeselianaroeselii_dat006-006.M.wav,Roeselianaroeselii,0,0.0,35
Roeselianaroeselii/Roeselianaroeselii_dat006-015.M.wav,Roeselianaroeselii,0,0.0,32
Roeselianaroeselii/Roeselianaroeselii_dat006-015.M.wav,Roeselianaroeselii,1,2.5,35
Roeselianaroeselii/Roeselianaroeselii_dat006-019.M.wav,Roeselianaroeselii,0,0.0,26
Roeselianaroeselii/Roeselianaroeselii_dat006-019.M.wav,Roeselianaroeselii,1,2.5,35
Roeselianaroeselii/Roeselianaroeselii_dat006-020.M.wav,Roeselianaroeselii,0,0.0,14
Roeselianaroeselii/Roeselianaroeselii_dat006-020.M.wav,Roeselianaroeselii,1,2.5,14
Roeselianaroeselii/Roeselianaroeselii_dat006-020.M.wav,Roeselianaroeselii,2,5.0,14
Roeselianaroeselii/Roeselianaroeselii_dat006-020.M.wav,Roeselianaroeselii,3,7.5,32
Roeselianaroeselii/Roeselianaroeselii_dat006-020.M.wav,Roeselianaroeselii,4,10.0,-1
Roeselianaroeselii/Roeselianaroeselii_dat015-001.M.wav,Roeselianaroeselii,0,0.0,26
Roeselianaroeselii/Roeselianaroeselii_dat015-001.M.wav,Roeselianaroeselii,1,2.5,35
Roeselianaroeselii/Roeselianaroeselii_dat018-013.M.wav,Roeselianaroeselii,0,0.0,26
Roeselianaroeselii/Roeselianaroeselii_dat018-013.M.wav,Roeselianaroeselii,1,2.5,-1
Roeselianaroeselii/Roeselianaroeselii_dat018-013.M.wav,Roeselianaroeselii,2,5.0,-1
Roeselianaroeselii/Roeselianaroeselii_dat018-013.M.wav,Roeselianaroeselii,3,7.5,26
Roeselianaroeselii/Roeselianaroeselii_dat018-013.M.wav,Roeselianaroeselii,4,10.0,26
Roeselianaroeselii/Roeselianaroeselii_dat018-013.M.wav,Roeselianaroeselii,5,12.5,-1
Roeselianaroeselii/Roeselianaroeselii_dat018-013.M.wav,Roeselianaroeselii,6,15.0,36
Roeselianaroeselii/Roeselianaroeselii_dat025-009.M.wav,Roeselianaroeselii,0,0.0,-1
Roeselianaroeselii/Roeselianaroeselii_dat025-010.M.wav,Roeselianaroeselii,0,0.0,35
Tettigoniaviridissima/Tettigoniaviridissima_200726_0062.M.wav,Tettigoniaviridissima,0,0.0,30
Tettigoniaviridissima/Tettigoniaviridissima_200726_0062.M.wav,Tettigoniaviridissima,1,2.5,34
Tettigoniaviridissima/Tettigoniaviridissima_200726_0062.M.wav,Tettigoniaviridissima,2,5.0,-1
Tettigoniaviridissima/Tettigoniaviridissima_20170629_201050.M.wav,Tettigoniaviridissima,0,0.0,30
Tettigoniaviridissima/Tettigoniaviridissima_20170629_201050.M.wav,Tettigoniaviridissima,1,2.5,-1
Tettigoniaviridissima/Tettigoniaviridissima_20170629_201050.M.wav,Tettigoniaviridissima,2,5.0,34
Tettigoniaviridissima/Tettigoniaviridissima_MixPre-198.wav,Tettigoniaviridissima,0,0.0,30
Tettigoniaviridissima/Tettigoniaviridissima_MixPre-198.wav,Tettigoniaviridissima,1,2.5,34
Tettigoniaviridissima/Tettigoniaviridissima_MixPre-198.wav,Tettigoniaviridissima,2,5.0,27
Tettigoniaviridissima/Tettigoniaviridissima_TETVIR_20200808_183034.M.wav,Tettigoniaviridissima,0,0.0,30
Tettigoniaviridissima/Tettigoniaviridissima_TETVIR_20200808_183034.M.wav,Tettigoniaviridissima,1,2.5,34
Tettigoniaviridissima/Tettigoniaviridissima_TETVIR_20200808_183034.M.wav,Tettigoniaviridissima,2,5.0,27
Tettigoniaviridissima/Tettigoniaviridissima_Take05.M.wav,Tettigoniaviridissima,0,0.0,30
Tettigoniaviridissima/Tettigoniaviridissima_Take05.M.wav,Tettigoniaviridissima,1,2.5,34
Tettigoniaviridissima/Tettigoniaviridissima_Take05.M.wav,Tettigoniaviridissima,2,5.0,-1
Tettigoniaviridissima/Tettigoniaviridissima_Take14.wav,Tettigoniaviridissima,0,0.0,32
Tettigoniaviridissima/Tettigoniaviridissima_Take14.wav,Tettigoniaviridissima,1,2.5,36
Tettigoniaviridissima/Tettigoniaviridissima_Take23.M.wav,Tettigoniaviridissima,0,0.0,30
Tettigoniaviridissima/Tettigoniaviridissima_Take23.M.wav,Tettigoniaviridissima,1,2.5,30
Tettigoniaviridissima/Tettigoniaviridissima_Take23.M.wav,Tettigoniaviridissima,2,5.0,-1
Tettigoniaviridissima/Tettigoniaviridissima_Take23.M.wav,Tettigoniaviridissima,3,7.5,34
Tettigoniaviridissima/Tettigoniaviridissima_Take70.M.wav,Tettigoniaviridissima,0,0.0,30
Tettigoniaviridissima/Tettigoniaviridissima_Take70.M.wav,Tettigoniaviridissima,1,2.5,34
Tettigoniaviridissima/Tettigoniaviridissima_Take70.M.wav,Tettigoniaviridissima,2,5.0,-1
Tettigoniaviridissima/Tettigoniaviridissima_Ultramic_20130809 212842.M.wav,Tettigoniaviridissima,0,0.0,-1
Tettigoniaviridissima/Tettigoniaviridissima_Ultramic_20130809 212842.M.wav,Tettigoniaviridissima,1,2.5,-1
Tettigoniaviridissima/Tettigoniaviridissima_Ultramic_20130809 212842.M.wav,Tettigoniaviridissima,2,5.0,-1
Tettigoniaviridissima/Tettigoniaviridissima_Ultramic_20130809 212842.M.wav,Tettigoniaviridissima,3,7.5,-1
Tettigoniaviridissima/Tettigoniaviridissima_Ultramic_20130809 212842.M.wav,Tettigoniaviridissima,4,10.0,27
Tettigoniaviridissima/Tettigoniaviridissima_dat001-006.M.wav,Tettigoniaviridissima,0,0.0,30
Tettigoniaviridissima/Tettigoniaviridissima_dat001-006.M.wav,Tettigoniaviridissima,1,2.5,34
Tettigoniaviridissima/Tettigoniaviridissima_dat001-006.M.wav,Tettigoniaviridissima,2,5.0,27
Tettigoniaviridissima/Tettigoniaviridissima_dat003-039.M.wav,Tettigoniaviridissima,0,0.0,30
Tettigoniaviridissima/Tettigoniaviridissima_dat003-039.M.wav,Tettigoniaviridissima,1,2.5,30
Tettigoniaviridissima/Tettigoniaviridissima_dat003-039.M.wav,Tettigoniaviridissima,2,5.0,34
Tettigoniaviridissima/Tettigoniaviridissima_dat017-007.M.wav,Tettigoniaviridissima,0,0.0,34
Tettigoniaviridissima/Tettigoniaviridissima_dat017-007.M.wav,Tettigoniaviridissima,1,2.5,27
Tettigoniaviridissima/Tettigoniaviridissima_dat020-004.M.wav,Tettigoniaviridissima,0,0.0,34
Tettigoniaviridissima/Tettigoniaviridissima_dat020-004.M.wav,Tettigoniaviridissima,1,2.5,34
Tettigoniaviridissima/Tettigoniaviridissima_dat029-004.M.wav,Tettigoniaviridissima,0,0.0,30
Tettigoniaviridissima/Tettigoniaviridissima_dat029-004.M.wav,Tettigoniaviridissima,1,2.5,-1
Tettigoniaviridissima/Tettigoniaviridissima_dat029-004.M.wav,Tettigoniaviridissima,2,5.0,34
Tettigoniaviridissima/Tettigoniaviridissima_dat110-002.M.wav,Tettigoniaviridissima,0,0.0,-1
Tettigoniaviridissima/Tettigoniaviridissima_dat110-002.M.wav,Tettigoniaviridissima,1,2.5,34
Tettigoniaviridissima/Tettigoniaviridissima_dat118-003.M.wav,Tettigoniaviridissima,0,0.0,30
Tettigoniaviridissima/Tettigoniaviridissima_dat118-003.M.wav,Tettigoniaviridissima,1,2.5,-1
Tettigoniaviridissima/Tettigoniaviridissima_dat118-003.M.wav,Tettigoniaviridissima,2,5.0,34
